case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,y_mm,bx_abs_t,by_abs_t
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,34.448000,2.486903e-08,7.657462e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,34.874000,1.219654e-08,7.657462e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,35.300000,2.171912e-09,7.657461e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,35.726000,1.365113e-08,7.657461e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,36.152000,2.633750e-08,7.657461e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,36.578000,1.608943e-03,7.747214e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,37.004000,1.606284e-03,7.884769e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,37.430000,1.603696e-03,8.022348e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,37.856000,1.685989e-03,8.159366e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,38.282000,1.852152e-03,8.295889e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,38.708000,1.973073e-03,8.429184e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,39.134000,2.003833e-03,8.557094e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,39.560000,2.022816e-03,8.679784e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,39.986000,1.978041e-03,8.774463e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,40.412000,1.937057e-03,8.869144e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,40.838000,1.972369e-03,8.977155e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,41.264000,2.077163e-03,9.097173e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,41.690000,2.268338e-03,9.199428e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,42.116000,2.645457e-03,9.264181e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,42.542000,3.034007e-03,9.328935e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,42.968000,3.323949e-03,9.396795e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,43.394000,3.584656e-03,9.465569e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,43.820000,3.846412e-03,9.527542e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,44.246000,4.108722e-03,9.566721e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,44.672000,4.371686e-03,9.605900e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,45.098000,4.668370e-03,9.654565e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,45.524000,5.162193e-03,9.696917e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,45.950000,5.596271e-03,9.743444e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,46.376000,6.006978e-03,9.791785e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,46.802000,6.320526e-03,9.817784e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,47.228000,6.920135e-03,9.812278e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,47.654000,7.613582e-03,9.832396e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,48.080000,8.309832e-03,9.852515e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,48.506000,9.008235e-03,9.872634e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,48.932000,9.708327e-03,9.892755e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,49.358000,1.040977e-02,9.912877e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,49.784000,1.111927e-02,9.897300e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,50.210000,1.183719e-02,9.848485e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,50.636000,1.255699e-02,9.799676e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,51.062000,1.361768e-02,9.749844e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,51.488000,1.469818e-02,9.699972e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,51.914000,1.578241e-02,9.650106e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,52.340000,1.686965e-02,9.600245e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,52.766000,1.808605e-02,9.610559e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,53.192000,1.983072e-02,9.498464e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,53.618000,2.105312e-02,9.380359e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,54.044000,2.217223e-02,9.268364e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,54.470000,2.329380e-02,9.156370e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,54.896000,2.441747e-02,9.044377e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,55.322000,2.492169e-02,8.894785e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,55.748000,2.517628e-02,8.730022e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,56.174000,2.543181e-02,8.565260e-02
B30253,LT2_ON,2.000000,10000,0.100000,0.100000,56.600000,2.568826e-02,8.400499e-02
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,14.000000,1.331958e-01,4.199397e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,14.426000,1.311809e-01,4.280552e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,14.852000,1.291707e-01,4.361709e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,15.278000,1.271651e-01,4.442869e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,15.704000,1.243648e-01,4.522360e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,16.130000,1.173619e-01,4.574282e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,16.556000,1.106766e-01,4.626968e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,16.982000,1.039798e-01,4.685648e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,17.408000,9.749789e-02,4.737972e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,17.834000,9.097854e-02,4.779260e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,18.260000,8.434859e-02,4.817642e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,18.686000,7.879788e-02,4.843094e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,19.112000,7.395305e-02,4.860075e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,19.538000,6.883837e-02,4.877054e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,19.964000,6.318599e-02,4.888302e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,20.390000,5.962473e-02,4.878480e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,20.816000,5.648242e-02,4.882676e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,21.242000,5.334861e-02,4.886876e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,21.668000,5.022488e-02,4.891079e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,22.094000,4.711325e-02,4.895285e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,22.520000,4.401627e-02,4.899494e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,22.946000,4.054654e-02,4.916862e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,23.372000,3.707380e-02,4.934811e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,23.798000,3.300096e-02,4.917402e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,24.224000,2.891738e-02,4.898264e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,24.650000,2.486273e-02,4.879126e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,25.076000,2.365250e-02,4.863735e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,25.502000,2.269166e-02,4.848669e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,25.928000,2.104690e-02,4.820569e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,26.354000,1.928498e-02,4.790052e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,26.780000,1.805356e-02,4.756642e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,27.206000,1.708193e-02,4.721819e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,27.632000,1.611731e-02,4.686997e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,28.058000,1.546166e-02,4.656239e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,28.484000,1.497521e-02,4.623244e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,28.910000,1.397503e-02,4.580662e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,29.336000,1.269824e-02,4.538466e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,29.762000,1.143974e-02,4.496270e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,30.188000,1.043258e-02,4.449812e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,30.614000,1.021514e-02,4.388713e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,31.040000,9.998996e-03,4.327615e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,31.466000,9.349065e-03,4.264687e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,31.892000,8.768845e-03,4.201599e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,32.318000,8.212000e-03,4.138518e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,32.744000,7.838839e-03,4.074781e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,33.170000,8.346973e-03,4.007406e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,33.596000,8.872484e-03,3.940040e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,34.022000,9.412461e-03,3.872682e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,34.448000,1.243452e-07,3.828731e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,34.874000,6.098271e-08,3.828731e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,35.300000,1.085956e-08,3.828731e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,35.726000,6.825566e-08,3.828730e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,36.152000,1.316875e-07,3.828730e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,36.578000,8.044713e-03,3.873607e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,37.004000,8.031420e-03,3.942385e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,37.430000,8.018480e-03,4.011174e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,37.856000,8.429946e-03,4.079683e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,38.282000,9.260760e-03,4.147945e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,38.708000,9.865366e-03,4.214592e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,39.134000,1.001916e-02,4.278547e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,39.560000,1.011408e-02,4.339892e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,39.986000,9.890205e-03,4.387231e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,40.412000,9.685286e-03,4.434572e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,40.838000,9.861845e-03,4.488578e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,41.264000,1.038581e-02,4.548586e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,41.690000,1.134169e-02,4.599714e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,42.116000,1.322728e-02,4.632091e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,42.542000,1.517004e-02,4.664467e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,42.968000,1.661975e-02,4.698398e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,43.394000,1.792328e-02,4.732784e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,43.820000,1.923206e-02,4.763771e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,44.246000,2.054361e-02,4.783361e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,44.672000,2.185843e-02,4.802950e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,45.098000,2.334185e-02,4.827283e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,45.524000,2.581096e-02,4.848458e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,45.950000,2.798136e-02,4.871722e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,46.376000,3.003489e-02,4.895893e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,46.802000,3.160263e-02,4.908892e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,47.228000,3.460068e-02,4.906139e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,47.654000,3.806791e-02,4.916198e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,48.080000,4.154916e-02,4.926257e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,48.506000,4.504117e-02,4.936317e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,48.932000,4.854163e-02,4.946378e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,49.358000,5.204883e-02,4.956438e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,49.784000,5.559636e-02,4.948650e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,50.210000,5.918593e-02,4.924242e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,50.636000,6.278497e-02,4.899838e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,51.062000,6.808839e-02,4.874922e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,51.488000,7.349090e-02,4.849986e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,51.914000,7.891206e-02,4.825053e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,52.340000,8.434827e-02,4.800123e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,52.766000,9.043027e-02,4.805280e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,53.192000,9.915362e-02,4.749232e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,53.618000,1.052656e-01,4.690180e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,54.044000,1.108612e-01,4.634182e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,54.470000,1.164690e-01,4.578185e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,54.896000,1.220874e-01,4.522189e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,55.322000,1.246084e-01,4.447393e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,55.748000,1.258814e-01,4.365011e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,56.174000,1.271590e-01,4.282630e-01
B30254,LT2_ON,2.000000,10000,0.500000,0.100000,56.600000,1.284413e-01,4.200249e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,14.000000,2.663915e-01,8.398793e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,14.426000,2.623619e-01,8.561103e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,14.852000,2.583413e-01,8.723418e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,15.278000,2.543303e-01,8.885739e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,15.704000,2.487297e-01,9.044719e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,16.130000,2.347237e-01,9.148564e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,16.556000,2.213532e-01,9.253936e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,16.982000,2.079596e-01,9.371295e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,17.408000,1.949958e-01,9.475943e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,17.834000,1.819571e-01,9.558520e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,18.260000,1.686972e-01,9.635285e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,18.686000,1.575958e-01,9.686188e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,19.112000,1.479061e-01,9.720151e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,19.538000,1.376767e-01,9.754109e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,19.964000,1.263720e-01,9.776604e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,20.390000,1.192495e-01,9.756960e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,20.816000,1.129648e-01,9.765353e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,21.242000,1.066972e-01,9.773752e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,21.668000,1.004498e-01,9.782158e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,22.094000,9.422649e-02,9.790570e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,22.520000,8.803255e-02,9.798988e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,22.946000,8.109308e-02,9.833725e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,23.372000,7.414761e-02,9.869622e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,23.798000,6.600192e-02,9.834804e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,24.224000,5.783476e-02,9.796528e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,24.650000,4.972545e-02,9.758252e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,25.076000,4.730500e-02,9.727470e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,25.502000,4.538333e-02,9.697338e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,25.928000,4.209380e-02,9.641138e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,26.354000,3.856997e-02,9.580104e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,26.780000,3.610711e-02,9.513284e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,27.206000,3.416385e-02,9.443638e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,27.632000,3.223461e-02,9.373994e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,28.058000,3.092332e-02,9.312477e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,28.484000,2.995043e-02,9.246488e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,28.910000,2.795006e-02,9.161324e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,29.336000,2.539647e-02,9.076932e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,29.762000,2.287948e-02,8.992540e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,30.188000,2.086515e-02,8.899624e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,30.614000,2.043028e-02,8.777426e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,31.040000,1.999799e-02,8.655229e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,31.466000,1.869813e-02,8.529374e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,31.892000,1.753769e-02,8.403199e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,32.318000,1.642400e-02,8.277036e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,32.744000,1.567768e-02,8.149563e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,33.170000,1.669395e-02,8.014813e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,33.596000,1.774497e-02,7.880079e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,34.022000,1.882492e-02,7.745364e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,34.448000,2.486903e-07,7.657462e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,34.874000,1.219654e-07,7.657462e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,35.300000,2.171913e-08,7.657461e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,35.726000,1.365113e-07,7.657461e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,36.152000,2.633751e-07,7.657461e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,36.578000,1.608943e-02,7.747214e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,37.004000,1.606284e-02,7.884769e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,37.430000,1.603696e-02,8.022348e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,37.856000,1.685989e-02,8.159366e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,38.282000,1.852152e-02,8.295889e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,38.708000,1.973073e-02,8.429184e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,39.134000,2.003833e-02,8.557094e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,39.560000,2.022816e-02,8.679784e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,39.986000,1.978041e-02,8.774463e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,40.412000,1.937057e-02,8.869144e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,40.838000,1.972369e-02,8.977155e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,41.264000,2.077163e-02,9.097173e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,41.690000,2.268338e-02,9.199428e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,42.116000,2.645457e-02,9.264181e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,42.542000,3.034007e-02,9.328935e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,42.968000,3.323949e-02,9.396795e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,43.394000,3.584656e-02,9.465569e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,43.820000,3.846412e-02,9.527542e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,44.246000,4.108722e-02,9.566721e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,44.672000,4.371686e-02,9.605900e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,45.098000,4.668370e-02,9.654565e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,45.524000,5.162193e-02,9.696917e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,45.950000,5.596271e-02,9.743444e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,46.376000,6.006978e-02,9.791785e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,46.802000,6.320526e-02,9.817784e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,47.228000,6.920135e-02,9.812278e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,47.654000,7.613582e-02,9.832396e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,48.080000,8.309832e-02,9.852515e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,48.506000,9.008235e-02,9.872634e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,48.932000,9.708327e-02,9.892755e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,49.358000,1.040977e-01,9.912877e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,49.784000,1.111927e-01,9.897300e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,50.210000,1.183719e-01,9.848485e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,50.636000,1.255699e-01,9.799676e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,51.062000,1.361768e-01,9.749844e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,51.488000,1.469818e-01,9.699972e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,51.914000,1.578241e-01,9.650106e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,52.340000,1.686965e-01,9.600245e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,52.766000,1.808605e-01,9.610559e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,53.192000,1.983072e-01,9.498464e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,53.618000,2.105312e-01,9.380359e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,54.044000,2.217223e-01,9.268364e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,54.470000,2.329380e-01,9.156370e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,54.896000,2.441747e-01,9.044377e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,55.322000,2.492169e-01,8.894785e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,55.748000,2.517628e-01,8.730022e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,56.174000,2.543181e-01,8.565260e-01
B30255,LT2_ON,2.000000,10000,1.000000,0.100000,56.600000,2.568826e-01,8.400499e-01
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,14.000000,2.546619e-02,8.317473e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,14.426000,2.514620e-02,8.473454e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,14.852000,2.482632e-02,8.629437e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,15.278000,2.450657e-02,8.785420e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,15.704000,2.403603e-02,8.938510e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,16.130000,2.278145e-02,9.039824e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,16.556000,2.158815e-02,9.142890e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,16.982000,2.038961e-02,9.257978e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,17.408000,1.922014e-02,9.359603e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,17.834000,1.802831e-02,9.441584e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,18.260000,1.681022e-02,9.519450e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,18.686000,1.578779e-02,9.571433e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,19.112000,1.489352e-02,9.606464e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,19.538000,1.394669e-02,9.642504e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,19.964000,1.289276e-02,9.669947e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,20.390000,1.221906e-02,9.652143e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,20.816000,1.163454e-02,9.664671e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,21.242000,1.105025e-02,9.677201e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,21.668000,1.046621e-02,9.689731e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,22.094000,9.882481e-03,9.702262e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,22.520000,9.299111e-03,9.714795e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,22.946000,8.629633e-03,9.756919e-02
B30256,LT2_ON,2.000000,30000,0.100000,0.100000,23.372000,7.956774e-03,9.800330e-02
