f_Hz,x_mm,y_mm,absA_full,absA_sig0,absBx_full,absBx_sig0,absBy_full,absBy_sig0
100000,7.000000,48.034000,7.815133e-04,7.876901e-04,6.877500e-05,3.378707e-03,7.013929e-02,1.086433e-01
100000,7.000000,48.153000,7.815784e-04,7.870072e-04,6.992388e-05,3.304879e-03,7.008322e-02,1.088791e-01
100000,7.000000,48.272000,7.816436e-04,7.863242e-04,7.107286e-05,3.231052e-03,7.002715e-02,1.091149e-01
100000,7.000000,48.391000,7.817087e-04,7.856413e-04,7.222194e-05,3.157226e-03,6.997108e-02,1.093507e-01
100000,7.000000,48.510000,7.817738e-04,7.849584e-04,7.337111e-05,3.083399e-03,6.991501e-02,1.095865e-01
100000,7.000000,48.629000,7.818390e-04,7.842754e-04,7.452038e-05,3.009574e-03,6.985894e-02,1.098223e-01
100000,7.000000,48.748000,7.819041e-04,7.835925e-04,7.566973e-05,2.935749e-03,6.980288e-02,1.100581e-01
100000,7.000000,48.867000,7.819106e-04,7.830814e-04,7.148373e-05,3.006662e-03,6.976198e-02,1.101694e-01
100000,7.000000,48.986000,7.819139e-04,7.825793e-04,6.702635e-05,3.085114e-03,6.972187e-02,1.102743e-01
100000,7.000000,49.105000,7.819173e-04,7.820772e-04,6.257702e-05,3.163566e-03,6.968177e-02,1.103791e-01
100000,7.000000,49.224000,7.819207e-04,7.815751e-04,5.813757e-05,3.242018e-03,6.964166e-02,1.104840e-01
100000,7.000000,49.343000,7.819240e-04,7.810730e-04,5.371048e-05,3.320470e-03,6.960156e-02,1.105889e-01
100000,7.000000,49.462000,7.819274e-04,7.805710e-04,4.929906e-05,3.398922e-03,6.956145e-02,1.106937e-01
100000,7.000000,49.581000,7.819308e-04,7.800689e-04,4.490793e-05,3.477374e-03,6.952135e-02,1.107986e-01
100000,7.000000,49.700000,7.819341e-04,7.795668e-04,4.054369e-05,3.555826e-03,6.948124e-02,1.109034e-01
100000,7.000000,49.819000,7.819375e-04,7.790647e-04,3.621606e-05,3.634278e-03,6.944113e-02,1.110083e-01
100000,7.000000,49.938000,7.819409e-04,7.785626e-04,3.193992e-05,3.712729e-03,6.940103e-02,1.111132e-01
100000,7.000000,50.057000,7.819442e-04,7.780605e-04,2.773909e-05,3.791181e-03,6.936092e-02,1.112180e-01
100000,7.000000,50.176000,7.819476e-04,7.775584e-04,2.365374e-05,3.869633e-03,6.932082e-02,1.113229e-01
100000,7.000000,50.295000,7.819510e-04,7.770563e-04,1.975564e-05,3.948085e-03,6.928071e-02,1.114278e-01
100000,7.000000,50.414000,7.819544e-04,7.765542e-04,1.618069e-05,4.026537e-03,6.924061e-02,1.115326e-01
100000,7.000000,50.533000,7.819577e-04,7.760521e-04,1.319423e-05,4.104989e-03,6.920050e-02,1.116375e-01
100000,7.000000,50.652000,7.819611e-04,7.755500e-04,1.127405e-05,4.183441e-03,6.916040e-02,1.117424e-01
100000,7.000000,50.771000,7.819645e-04,7.750479e-04,1.099381e-05,4.261893e-03,6.912029e-02,1.118472e-01
100000,7.000000,50.890000,7.819678e-04,7.745458e-04,1.246464e-05,4.340345e-03,6.908019e-02,1.119521e-01
100000,7.000000,51.009000,7.819712e-04,7.740437e-04,1.518598e-05,4.418797e-03,6.904008e-02,1.120570e-01
100000,7.000000,51.128000,7.819746e-04,7.735416e-04,1.861731e-05,4.497249e-03,6.899998e-02,1.121618e-01
100000,7.000000,51.247000,7.819779e-04,7.730395e-04,2.243520e-05,4.575702e-03,6.895987e-02,1.122667e-01
100000,7.000000,51.366000,7.819813e-04,7.725374e-04,2.647292e-05,4.654154e-03,6.891977e-02,1.123716e-01
100000,7.000000,51.485000,7.819731e-04,7.722218e-04,2.623852e-05,4.763096e-03,6.893099e-02,1.125424e-01
100000,7.000000,51.604000,7.819637e-04,7.719231e-04,2.560691e-05,4.874827e-03,6.894690e-02,1.127193e-01
100000,7.000000,51.723000,7.819544e-04,7.716245e-04,2.497650e-05,4.986558e-03,6.896282e-02,1.128961e-01
100000,7.000000,51.842000,7.819451e-04,7.713259e-04,2.434737e-05,5.098289e-03,6.897874e-02,1.130730e-01
100000,7.000000,51.961000,7.819423e-04,7.710095e-04,2.994537e-05,5.287228e-03,6.897005e-02,1.132223e-01
100000,7.000000,52.080000,7.819477e-04,7.704365e-04,3.387288e-05,5.553307e-03,6.892933e-02,1.133233e-01
100000,7.000000,52.199000,7.819570e-04,7.693757e-04,2.242481e-05,5.826395e-03,6.887119e-02,1.133795e-01
100000,7.000000,52.318000,7.819663e-04,7.683148e-04,1.315013e-05,6.099487e-03,6.881305e-02,1.134357e-01
100000,7.000000,52.437000,7.819756e-04,7.672540e-04,1.255127e-05,6.372583e-03,6.875491e-02,1.134918e-01
100000,7.000000,52.556000,7.819825e-04,7.662253e-04,1.978885e-05,6.640941e-03,6.872399e-02,1.135546e-01
100000,7.000000,52.675000,7.819781e-04,7.653476e-04,2.125513e-05,6.886979e-03,6.882121e-02,1.136484e-01
100000,7.000000,52.794000,7.819737e-04,7.644700e-04,2.273894e-05,7.133020e-03,6.891844e-02,1.137422e-01
100000,7.000000,52.913000,7.819692e-04,7.635924e-04,2.423705e-05,7.379063e-03,6.901566e-02,1.138360e-01
100000,7.000000,53.032000,7.819648e-04,7.627148e-04,2.574696e-05,7.625108e-03,6.911288e-02,1.139298e-01
100000,7.000000,53.151000,7.819604e-04,7.618371e-04,2.726673e-05,7.871155e-03,6.921011e-02,1.140236e-01
100000,7.000000,53.270000,7.819559e-04,7.609595e-04,2.879479e-05,8.117204e-03,6.930733e-02,1.141174e-01
100000,7.000000,53.389000,7.819515e-04,7.600819e-04,3.032987e-05,8.363255e-03,6.940456e-02,1.142112e-01
100000,7.000000,53.508000,7.819471e-04,7.592043e-04,3.187098e-05,8.609307e-03,6.950178e-02,1.143050e-01
100000,7.000000,53.627000,7.819427e-04,7.583266e-04,3.341728e-05,8.855361e-03,6.959901e-02,1.143988e-01
100000,7.000000,53.746000,7.819382e-04,7.574490e-04,3.496807e-05,9.101416e-03,6.969623e-02,1.144926e-01
100000,7.000000,53.865000,7.819338e-04,7.565714e-04,3.652279e-05,9.347472e-03,6.979346e-02,1.145864e-01
100000,7.000000,53.984000,7.819294e-04,7.556938e-04,3.808095e-05,9.593529e-03,6.989068e-02,1.146802e-01
100000,7.000000,54.103000,7.819250e-04,7.548161e-04,3.964215e-05,9.839587e-03,6.998791e-02,1.147740e-01
100000,7.000000,54.222000,7.819716e-04,7.537917e-04,5.385348e-05,9.988447e-03,7.001969e-02,1.146518e-01
100000,7.000000,54.341000,7.820249e-04,7.527481e-04,7.011587e-05,1.012463e-02,7.004294e-02,1.145014e-01
100000,7.000000,54.460000,7.820782e-04,7.517044e-04,8.657345e-05,1.026081e-02,7.006618e-02,1.143511e-01
100000,7.000000,54.579000,7.821315e-04,7.506608e-04,1.031328e-04,1.039699e-02,7.008943e-02,1.142008e-01
100000,7.000000,54.698000,7.821897e-04,7.495046e-04,1.157255e-04,1.056085e-02,7.008693e-02,1.140477e-01
100000,7.000000,54.817000,7.822765e-04,7.476893e-04,1.047650e-04,1.088672e-02,6.993368e-02,1.138787e-01
100000,7.000000,54.936000,7.823633e-04,7.458739e-04,9.381452e-05,1.121260e-02,6.978043e-02,1.137097e-01
100000,7.000000,55.055000,7.824501e-04,7.440585e-04,8.287820e-05,1.153847e-02,6.962717e-02,1.135407e-01
100000,7.000000,55.174000,7.825369e-04,7.422431e-04,7.196244e-05,1.186435e-02,6.947392e-02,1.133717e-01
100000,7.000000,55.293000,7.826237e-04,7.404278e-04,6.107824e-05,1.219022e-02,6.932066e-02,1.132027e-01
100000,7.000000,55.412000,7.827105e-04,7.386124e-04,5.024613e-05,1.251610e-02,6.916741e-02,1.130337e-01
100000,7.000000,55.531000,7.827717e-04,7.368565e-04,4.044905e-05,1.286094e-02,6.905646e-02,1.129045e-01
100000,7.000000,55.650000,7.827685e-04,7.352507e-04,3.318981e-05,1.325356e-02,6.905207e-02,1.128757e-01
100000,7.000000,55.769000,7.827654e-04,7.336448e-04,2.623808e-05,1.364617e-02,6.904768e-02,1.128468e-01
100000,7.000000,55.888000,7.827622e-04,7.320390e-04,1.991847e-05,1.403879e-02,6.904329e-02,1.128180e-01
100000,7.000000,56.007000,7.827590e-04,7.304331e-04,1.504958e-05,1.443141e-02,6.903889e-02,1.127891e-01
100000,7.000000,56.126000,7.827558e-04,7.288272e-04,1.332927e-05,1.482403e-02,6.903450e-02,1.127603e-01
100000,7.000000,56.245000,7.827527e-04,7.272214e-04,1.582038e-05,1.521666e-02,6.903011e-02,1.127314e-01
100000,7.000000,56.364000,7.827495e-04,7.256155e-04,2.107925e-05,1.560928e-02,6.902572e-02,1.127025e-01
100000,7.000000,56.483000,7.827463e-04,7.240096e-04,2.756485e-05,1.600190e-02,6.902133e-02,1.126737e-01
100000,7.000000,56.602000,7.827431e-04,7.224038e-04,3.459396e-05,1.639452e-02,6.901694e-02,1.126448e-01
100000,7.000000,56.721000,7.827400e-04,7.207979e-04,4.189390e-05,1.678714e-02,6.901255e-02,1.126160e-01
100000,7.000000,56.840000,7.827368e-04,7.191920e-04,4.934461e-05,1.717977e-02,6.900815e-02,1.125871e-01
100000,7.000000,56.959000,7.827336e-04,7.175862e-04,5.688689e-05,1.757239e-02,6.900376e-02,1.125583e-01
100000,7.000000,57.078000,7.827305e-04,7.159803e-04,6.448862e-05,1.796501e-02,6.899937e-02,1.125294e-01
100000,7.000000,57.197000,7.827273e-04,7.143740e-04,7.212459e-05,1.835775e-02,6.899493e-02,1.125005e-01
100000,7.000000,57.316000,7.827161e-04,7.114576e-04,6.304258e-05,1.903429e-02,6.886755e-02,1.122270e-01
100000,7.000000,57.435000,7.827049e-04,7.085413e-04,5.404151e-05,1.971084e-02,6.874016e-02,1.119536e-01
100000,7.000000,57.554000,7.826938e-04,7.056250e-04,4.516979e-05,2.038739e-02,6.861277e-02,1.116802e-01
100000,7.000000,57.673000,7.826826e-04,7.027087e-04,3.652181e-05,2.106394e-02,6.848539e-02,1.114067e-01
100000,7.000000,57.792000,7.826714e-04,6.997923e-04,2.830341e-05,2.174049e-02,6.835800e-02,1.111333e-01
100000,7.000000,57.911000,7.826602e-04,6.968760e-04,2.102454e-05,2.241704e-02,6.823061e-02,1.108599e-01
100000,7.000000,58.030000,7.826490e-04,6.939597e-04,1.602145e-05,2.309359e-02,6.810323e-02,1.105865e-01
100000,7.000000,58.149000,7.826379e-04,6.910434e-04,1.565407e-05,2.377014e-02,6.797584e-02,1.103130e-01
100000,7.000000,58.268000,7.826267e-04,6.881270e-04,2.017723e-05,2.444669e-02,6.784845e-02,1.100396e-01
100000,7.000000,58.387000,7.826754e-04,6.855964e-04,4.450882e-05,2.496649e-02,6.779302e-02,1.096465e-01
100000,7.000000,58.506000,7.827377e-04,6.831131e-04,7.584871e-05,2.544905e-02,6.777044e-02,1.092293e-01
100000,7.000000,58.625000,7.827412e-04,6.798451e-04,8.508030e-05,2.606341e-02,6.785126e-02,1.089571e-01
100000,7.000000,58.744000,7.827448e-04,6.765772e-04,9.434086e-05,2.667777e-02,6.793208e-02,1.086850e-01
100000,7.000000,58.863000,7.827484e-04,6.733092e-04,1.036226e-04,2.729213e-02,6.801290e-02,1.084128e-01
100000,7.000000,58.982000,7.827520e-04,6.700412e-04,1.129204e-04,2.790649e-02,6.809371e-02,1.081407e-01
100000,7.000000,59.101000,7.827556e-04,6.667732e-04,1.222305e-04,2.852085e-02,6.817453e-02,1.078685e-01
100000,7.000000,59.220000,7.827592e-04,6.635053e-04,1.315503e-04,2.913521e-02,6.825535e-02,1.075964e-01
100000,7.000000,59.339000,7.827628e-04,6.602373e-04,1.408779e-04,2.974958e-02,6.833617e-02,1.073242e-01
100000,7.000000,59.458000,7.827664e-04,6.569693e-04,1.502118e-04,3.036394e-02,6.841699e-02,1.070520e-01
100000,7.000000,59.577000,7.827700e-04,6.537014e-04,1.595510e-04,3.097830e-02,6.849781e-02,1.067799e-01
100000,7.000000,59.696000,7.827709e-04,6.500152e-04,1.624747e-04,3.141525e-02,6.850887e-02,1.063893e-01
100000,7.000000,59.815000,7.827677e-04,6.456985e-04,1.557195e-04,3.158467e-02,6.841474e-02,1.058200e-01
100000,7.000000,59.934000,7.827645e-04,6.413817e-04,1.489652e-04,3.175410e-02,6.832061e-02,1.052508e-01
100000,7.000000,60.053000,7.827614e-04,6.370649e-04,1.422117e-04,3.192352e-02,6.822648e-02,1.046815e-01
100000,7.000000,60.172000,7.827582e-04,6.327482e-04,1.354594e-04,3.209294e-02,6.813235e-02,1.041123e-01
100000,7.000000,60.291000,7.827550e-04,6.284314e-04,1.287083e-04,3.226236e-02,6.803821e-02,1.035430e-01
100000,7.000000,60.410000,7.827518e-04,6.241147e-04,1.219587e-04,3.243179e-02,6.794408e-02,1.029738e-01
100000,7.000000,60.529000,7.827487e-04,6.197979e-04,1.152108e-04,3.260121e-02,6.784995e-02,1.024045e-01
100000,7.000000,60.648000,7.827455e-04,6.154812e-04,1.084649e-04,3.277063e-02,6.775582e-02,1.018353e-01
100000,7.000000,60.767000,7.827423e-04,6.111644e-04,1.017214e-04,3.294006e-02,6.766169e-02,1.012660e-01
100000,7.000000,60.886000,7.827391e-04,6.068477e-04,9.498087e-05,3.310948e-02,6.756756e-02,1.006967e-01
100000,7.000000,61.005000,7.827360e-04,6.025309e-04,8.824397e-05,3.327890e-02,6.747343e-02,1.001275e-01
100000,7.000000,61.124000,7.827328e-04,5.982142e-04,8.151158e-05,3.344833e-02,6.737930e-02,9.955824e-02
100000,7.000000,61.243000,7.827296e-04,5.938974e-04,7.478493e-05,3.361775e-02,6.728517e-02,9.898899e-02
100000,7.000000,61.362000,7.827264e-04,5.895806e-04,6.806572e-05,3.378717e-02,6.719104e-02,9.841974e-02
100000,7.000000,61.481000,7.827233e-04,5.852639e-04,6.135639e-05,3.395659e-02,6.709691e-02,9.785049e-02
100000,7.000000,61.600000,7.827201e-04,5.809471e-04,5.466058e-05,3.412602e-02,6.700278e-02,9.728123e-02
100000,13.900000,14.000000,1.574123e-03,1.561426e-03,1.635810e-04,8.849663e-02,2.890978e-01,5.022001e-01
100000,13.900000,14.119000,1.574175e-03,1.574531e-03,3.074204e-04,7.680776e-02,2.896189e-01,4.024132e-01
100000,13.900000,14.238000,1.574238e-03,1.581039e-03,2.922796e-04,4.305291e-02,2.896391e-01,3.486151e-01
100000,13.900000,14.357000,1.574293e-03,1.585600e-03,5.437508e-04,2.593851e-02,2.893699e-01,3.100667e-01
100000,13.900000,14.476000,1.574325e-03,1.588408e-03,6.728524e-04,1.780381e-02,2.876184e-01,2.849943e-01
100000,13.900000,14.595000,1.574350e-03,1.590014e-03,7.371668e-04,1.378847e-02,2.859388e-01,2.650217e-01
100000,13.900000,14.714000,1.574496e-03,1.592173e-03,6.476554e-04,1.067791e-02,2.852893e-01,2.502999e-01
100000,13.900000,14.833000,1.574531e-03,1.592818e-03,6.211033e-04,9.748842e-03,2.843426e-01,2.379037e-01
100000,13.900000,14.952000,1.574646e-03,1.593996e-03,4.197104e-04,7.789939e-03,2.827732e-01,2.271847e-01
100000,13.900000,15.071000,1.574809e-03,1.595564e-03,1.603236e-04,5.179037e-03,2.813254e-01,2.186686e-01
100000,13.900000,15.190000,1.574812e-03,1.595566e-03,1.815661e-04,5.178535e-03,2.810847e-01,2.110957e-01
100000,13.900000,15.309000,1.574736e-03,1.596194e-03,1.399320e-04,4.917201e-03,2.813120e-01,2.042770e-01
100000,13.900000,15.428000,1.574655e-03,1.596852e-03,8.910172e-05,4.643880e-03,2.816539e-01,1.993037e-01
100000,13.900000,15.547000,1.574657e-03,1.596853e-03,9.926083e-05,4.643478e-03,2.815627e-01,1.946459e-01
100000,13.900000,15.666000,1.574873e-03,1.598048e-03,9.918209e-05,2.989075e-03,2.803286e-01,1.904236e-01
100000,13.900000,15.785000,1.574883e-03,1.598049e-03,9.649145e-05,2.988724e-03,2.801890e-01,1.867205e-01
100000,13.900000,15.904000,1.574871e-03,1.598165e-03,9.960257e-05,2.913105e-03,2.801381e-01,1.831117e-01
100000,13.900000,16.023000,1.574690e-03,1.599214e-03,1.512475e-04,2.224924e-03,2.808218e-01,1.803388e-01
100000,13.900000,16.142000,1.574691e-03,1.599215e-03,1.664213e-04,2.224483e-03,2.808771e-01,1.777063e-01
100000,13.900000,16.261000,1.574693e-03,1.599217e-03,1.816086e-04,2.224042e-03,2.809324e-01,1.750739e-01
100000,13.900000,16.380000,1.574694e-03,1.599218e-03,1.968063e-04,2.223601e-03,2.809878e-01,1.724414e-01
100000,13.900000,16.499000,1.574735e-03,1.599457e-03,1.937569e-04,2.121665e-03,2.807663e-01,1.698516e-01
100000,13.900000,16.618000,1.574906e-03,1.600468e-03,1.296055e-04,1.691146e-03,2.797306e-01,1.674422e-01
100000,13.900000,16.737000,1.574899e-03,1.600469e-03,1.159384e-04,1.690658e-03,2.809101e-01,1.653955e-01
100000,13.900000,16.856000,1.574892e-03,1.600470e-03,1.022870e-04,1.690170e-03,2.820897e-01,1.633487e-01
100000,13.900000,16.975000,1.574885e-03,1.600471e-03,8.865827e-05,1.689681e-03,2.832693e-01,1.613019e-01
100000,13.900000,17.094000,1.574878e-03,1.600472e-03,7.506473e-05,1.689193e-03,2.844489e-01,1.592552e-01
100000,13.900000,17.213000,1.574067e-03,1.600988e-03,4.373954e-04,1.445537e-03,2.853593e-01,1.573818e-01
100000,13.900000,17.332000,1.573427e-03,1.601401e-03,7.291189e-04,1.250181e-03,2.867795e-01,1.557052e-01
100000,13.900000,17.451000,1.573446e-03,1.601401e-03,7.229678e-04,1.249666e-03,2.890192e-01,1.541955e-01
100000,13.900000,17.570000,1.573464e-03,1.601402e-03,7.168204e-04,1.249151e-03,2.912590e-01,1.526858e-01
100000,13.900000,17.689000,1.573483e-03,1.601403e-03,7.106766e-04,1.248636e-03,2.934988e-01,1.511761e-01
100000,13.900000,17.808000,1.573158e-03,1.601656e-03,5.398009e-04,1.075729e-03,2.953388e-01,1.498116e-01
100000,13.900000,17.927000,1.572825e-03,1.601912e-03,3.759461e-04,9.011603e-04,2.970565e-01,1.485745e-01
100000,13.900000,18.046000,1.572830e-03,1.601912e-03,3.908183e-04,9.006663e-04,2.990012e-01,1.473785e-01
100000,13.900000,18.165000,1.572511e-03,1.602079e-03,1.207965e-04,8.583594e-04,3.003036e-01,1.462719e-01
100000,13.900000,18.284000,1.572263e-03,1.602209e-03,5.236800e-04,8.252345e-04,3.005505e-01,1.452390e-01
100000,13.900000,18.403000,1.572426e-03,1.602255e-03,4.263036e-04,7.652320e-04,2.999609e-01,1.442857e-01
100000,13.900000,18.522000,1.572899e-03,1.602388e-03,1.326165e-04,5.888243e-04,2.990388e-01,1.434865e-01
100000,13.900000,18.641000,1.572789e-03,1.602459e-03,8.813762e-05,6.693189e-04,3.002659e-01,1.426963e-01
100000,13.900000,18.760000,1.572819e-03,1.602531e-03,2.299487e-04,6.478631e-04,3.002413e-01,1.419550e-01
100000,13.900000,18.879000,1.572917e-03,1.602586e-03,5.851106e-04,5.757156e-04,2.995705e-01,1.412379e-01
100000,13.900000,18.998000,1.572630e-03,1.602677e-03,1.037514e-03,6.371482e-04,3.025995e-01,1.405500e-01
100000,13.900000,19.117000,1.572630e-03,1.602760e-03,1.150260e-03,5.333391e-04,3.019174e-01,1.398512e-01
100000,13.900000,19.236000,1.572479e-03,1.602785e-03,1.332042e-03,5.277712e-04,3.042110e-01,1.392020e-01
100000,13.900000,19.355000,1.572055e-03,1.602847e-03,1.945757e-03,5.283575e-04,3.085305e-01,1.385405e-01
100000,13.900000,19.474000,1.571385e-03,1.602934e-03,2.523518e-03,4.892741e-04,3.094261e-01,1.379877e-01
100000,13.900000,19.593000,1.571115e-03,1.602988e-03,2.164149e-03,4.611126e-04,3.116796e-01,1.374432e-01
100000,13.900000,19.712000,1.570884e-03,1.603033e-03,1.938039e-03,4.307929e-04,3.136598e-01,1.369299e-01
100000,13.900000,19.831000,1.570660e-03,1.603077e-03,1.785965e-03,3.957933e-04,3.155720e-01,1.364426e-01
100000,13.900000,19.950000,1.570343e-03,1.603131e-03,1.804655e-03,3.440821e-04,3.169396e-01,1.360071e-01
100000,13.900000,20.069000,1.570083e-03,1.603165e-03,1.825287e-03,2.885033e-04,3.185083e-01,1.356187e-01
100000,13.900000,20.188000,1.569854e-03,1.603186e-03,1.830359e-03,2.433653e-04,3.202644e-01,1.352737e-01
100000,13.900000,20.307000,1.569621e-03,1.603197e-03,1.840506e-03,2.382927e-04,3.220275e-01,1.349645e-01
100000,13.900000,20.426000,1.569319e-03,1.603200e-03,1.881669e-03,3.011461e-04,3.237694e-01,1.346805e-01
100000,13.900000,20.545000,1.569004e-03,1.603182e-03,2.204141e-03,4.417420e-04,3.258293e-01,1.344326e-01
100000,13.900000,20.664000,1.568920e-03,1.603137e-03,2.200089e-03,6.528185e-04,3.262985e-01,1.341407e-01
100000,13.900000,20.783000,1.568957e-03,1.603075e-03,1.957976e-03,9.092620e-04,3.258831e-01,1.338617e-01
100000,13.900000,20.902000,1.568811e-03,1.602942e-03,2.292189e-03,1.214569e-03,3.259070e-01,1.336796e-01
100000,13.900000,21.021000,1.568477e-03,1.602824e-03,2.513086e-03,1.530174e-03,3.249962e-01,1.333861e-01
100000,13.900000,21.140000,1.567953e-03,1.602625e-03,2.981500e-03,1.897266e-03,3.269489e-01,1.330814e-01
100000,13.900000,21.259000,1.567386e-03,1.602393e-03,3.438329e-03,2.295048e-03,3.280863e-01,1.327736e-01
100000,13.900000,21.378000,1.567266e-03,1.602121e-03,3.001675e-03,2.714772e-03,3.299541e-01,1.324228e-01
100000,13.900000,21.497000,1.566911e-03,1.601762e-03,3.400369e-03,3.189207e-03,3.289077e-01,1.321797e-01
100000,13.900000,21.616000,1.567103e-03,1.601388e-03,3.430465e-03,3.633751e-03,3.265048e-01,1.317673e-01
100000,13.900000,21.735000,1.566897e-03,1.600909e-03,3.665475e-03,4.096250e-03,3.228433e-01,1.311862e-01
100000,13.900000,21.854000,1.566441e-03,1.600377e-03,4.129694e-03,4.565241e-03,3.188620e-01,1.305646e-01
100000,13.900000,21.973000,1.566600e-03,1.599930e-03,4.757371e-03,4.938759e-03,3.171725e-01,1.300604e-01
100000,13.900000,22.092000,1.566046e-03,1.599278e-03,5.186037e-03,5.332943e-03,3.142571e-01,1.294085e-01
100000,13.900000,22.211000,1.565445e-03,1.598601e-03,5.542280e-03,5.719351e-03,3.112995e-01,1.287347e-01
100000,13.900000,22.330000,1.565513e-03,1.598021e-03,5.659478e-03,6.018319e-03,3.097627e-01,1.281115e-01
100000,13.900000,22.449000,1.564741e-03,1.597192e-03,5.838218e-03,6.238423e-03,3.070263e-01,1.275402e-01
100000,13.900000,22.568000,1.563894e-03,1.596341e-03,6.022532e-03,6.451594e-03,3.041829e-01,1.269736e-01
100000,13.900000,22.687000,1.563046e-03,1.595490e-03,6.206922e-03,6.664878e-03,3.013398e-01,1.264069e-01
100000,13.900000,22.806000,1.562302e-03,1.594655e-03,6.393532e-03,6.873687e-03,2.986515e-01,1.258380e-01
100000,13.900000,22.925000,1.562969e-03,1.594032e-03,6.609663e-03,7.019780e-03,2.980848e-01,1.252382e-01
100000,13.900000,23.044000,1.562106e-03,1.593125e-03,6.577147e-03,6.997158e-03,2.957209e-01,1.246574e-01
100000,13.900000,23.163000,1.561228e-03,1.592215e-03,6.542189e-03,6.972879e-03,2.933395e-01,1.240767e-01
100000,13.900000,23.282000,1.560350e-03,1.591305e-03,6.507235e-03,6.948603e-03,2.909582e-01,1.234961e-01
100000,13.900000,23.401000,1.559472e-03,1.590395e-03,6.472284e-03,6.924330e-03,2.885771e-01,1.229155e-01
100000,13.900000,23.520000,1.559161e-03,1.589728e-03,6.714683e-03,6.884924e-03,2.876172e-01,1.224138e-01
100000,13.900000,23.639000,1.558677e-03,1.589018e-03,6.741235e-03,6.715109e-03,2.866168e-01,1.219308e-01
100000,13.900000,23.758000,1.557874e-03,1.588198e-03,6.499822e-03,6.437641e-03,2.851609e-01,1.214403e-01
100000,13.900000,23.877000,1.557072e-03,1.587379e-03,6.258534e-03,6.160392e-03,2.837050e-01,1.209499e-01
100000,13.900000,23.996000,1.556269e-03,1.586559e-03,6.017385e-03,5.883390e-03,2.822493e-01,1.204595e-01
100000,13.900000,24.115000,1.555622e-03,1.585798e-03,5.709374e-03,5.626346e-03,2.810617e-01,1.200026e-01
100000,13.900000,24.234000,1.555488e-03,1.585276e-03,5.156719e-03,5.386265e-03,2.813936e-01,1.197113e-01
100000,13.900000,24.353000,1.554917e-03,1.584720e-03,4.722941e-03,4.955126e-03,2.827791e-01,1.194831e-01
100000,13.900000,24.472000,1.554347e-03,1.584164e-03,4.289747e-03,4.524592e-03,2.841648e-01,1.192549e-01
100000,13.900000,24.591000,1.553776e-03,1.583608e-03,3.857332e-03,4.094854e-03,2.855505e-01,1.190266e-01
100000,13.900000,24.710000,1.553205e-03,1.583053e-03,3.425992e-03,3.666192e-03,2.869362e-01,1.187984e-01
100000,13.900000,24.829000,1.551293e-03,1.582696e-03,4.044132e-03,3.352742e-03,2.879552e-01,1.186529e-01
100000,13.900000,24.948000,1.550373e-03,1.582409e-03,4.048875e-03,2.971937e-03,2.905298e-01,1.185858e-01
100000,13.900000,25.067000,1.550122e-03,1.582138e-03,3.614837e-03,2.544098e-03,2.939718e-01,1.185519e-01
100000,13.900000,25.186000,1.549872e-03,1.581866e-03,3.180953e-03,2.117908e-03,2.974138e-01,1.185180e-01
100000,13.900000,25.305000,1.549621e-03,1.581595e-03,2.747298e-03,1.694612e-03,3.008559e-01,1.184841e-01
100000,13.900000,25.424000,1.548640e-03,1.581365e-03,2.267641e-03,1.433540e-03,3.034097e-01,1.185419e-01
100000,13.900000,25.543000,1.548158e-03,1.581233e-03,1.910214e-03,1.168863e-03,3.063645e-01,1.186857e-01
100000,13.900000,25.662000,1.548076e-03,1.581155e-03,1.632366e-03,8.811833e-04,3.096837e-01,1.188689e-01
100000,13.900000,25.781000,1.547270e-03,1.581043e-03,6.582457e-04,7.313623e-04,3.118313e-01,1.191158e-01
100000,13.900000,25.900000,1.546991e-03,1.580989e-03,2.876326e-04,5.841195e-04,3.124112e-01,1.194112e-01
100000,13.900000,26.019000,1.547327e-03,1.580932e-03,3.672222e-04,4.447410e-04,3.124088e-01,1.197328e-01
100000,13.900000,26.138000,1.547701e-03,1.580886e-03,5.120597e-04,3.453189e-04,3.123296e-01,1.200655e-01
100000,13.900000,26.257000,1.547282e-03,1.580842e-03,1.463670e-03,3.281288e-04,3.176270e-01,1.204051e-01
100000,13.900000,26.376000,1.546981e-03,1.580812e-03,1.067312e-03,3.042132e-04,3.189077e-01,1.207297e-01
100000,13.900000,26.495000,1.546793e-03,1.580782e-03,9.159924e-04,2.854437e-04,3.197510e-01,1.210675e-01
100000,13.900000,26.614000,1.546759e-03,1.580747e-03,1.200030e-03,2.750338e-04,3.216930e-01,1.214244e-01
100000,13.900000,26.733000,1.546197e-03,1.580710e-03,9.961803e-04,3.004269e-04,3.242858e-01,1.217804e-01
100000,13.900000,26.852000,1.546276e-03,1.580666e-03,1.361635e-03,3.209462e-04,3.266453e-01,1.221675e-01
100000,13.900000,26.971000,1.546259e-03,1.580627e-03,9.313810e-04,3.557121e-04,3.291408e-01,1.225995e-01
100000,13.900000,27.090000,1.546090e-03,1.580578e-03,7.750372e-04,4.093408e-04,3.302275e-01,1.230176e-01
100000,13.900000,27.209000,1.546093e-03,1.580513e-03,1.035259e-04,3.771863e-04,3.282243e-01,1.236000e-01
100000,13.900000,27.328000,1.546001e-03,1.580472e-03,2.439923e-04,4.258393e-04,3.283449e-01,1.241326e-01
