case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,x_mm,y_mm,bx_abs_t,by_abs_t
C0725,LT2_ON,2.000000,100000,1.000000,0.023000,13.5000,30.5000,1.333711e-01,1.015214e+00
C0725,LT2_ON,2.000000,100000,1.000000,0.023000,13.5000,31.5000,1.653162e-01,1.021520e+00
C0725,LT2_ON,2.000000,100000,1.000000,0.023000,13.5000,32.5000,2.253358e-01,1.042707e+00
C0725,LT2_ON,2.000000,100000,1.000000,0.023000,13.5000,33.5000,3.753544e-01,1.051586e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,14.5000,2.309626e-02,6.661234e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,15.5000,1.400444e-02,7.174257e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,16.5000,1.200011e-02,7.640767e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,17.5000,1.217868e-02,8.041486e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,18.5000,1.613299e-02,8.382355e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,19.5000,2.192691e-02,8.658664e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,20.5000,2.765916e-02,8.866287e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,21.5000,3.161394e-02,9.041478e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,22.5000,3.545803e-02,9.188654e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,23.5000,3.817290e-02,9.335671e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,24.5000,4.184188e-02,9.475909e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,25.5000,4.936879e-02,9.627695e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,26.5000,5.901435e-02,9.756332e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,27.5000,7.197298e-02,9.853683e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,28.5000,8.668890e-02,9.933487e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,29.5000,1.029862e-01,1.000698e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,30.5000,1.251949e-01,1.009165e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,31.5000,1.593895e-01,1.032283e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,32.5000,2.214574e-01,1.069256e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,0.5000,33.5000,3.643461e-01,1.075306e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,14.5000,6.698315e-02,6.912362e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,15.5000,5.566496e-02,7.313440e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,16.5000,5.049207e-02,7.698424e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,17.5000,4.875153e-02,8.060339e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,18.5000,4.686475e-02,8.345565e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,19.5000,4.551990e-02,8.601138e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,20.5000,4.662507e-02,8.817392e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,21.5000,4.684127e-02,8.989128e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,22.5000,4.858289e-02,9.148484e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,23.5000,5.218320e-02,9.286880e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,24.5000,5.530678e-02,9.388732e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,25.5000,6.007665e-02,9.485840e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,26.5000,6.774272e-02,9.566933e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,27.5000,7.768850e-02,9.615105e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,28.5000,9.360642e-02,9.644474e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,29.5000,1.081027e-01,9.666338e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,30.5000,1.284465e-01,9.689971e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,31.5000,1.544910e-01,9.639459e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,32.5000,2.177596e-01,9.438573e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,1.5000,33.5000,2.676284e-01,8.669772e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,14.5000,1.015681e-01,7.107592e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,15.5000,9.571242e-02,7.484822e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,16.5000,8.515902e-02,7.839267e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,17.5000,7.774788e-02,8.169004e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,18.5000,7.102030e-02,8.399192e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,19.5000,6.695193e-02,8.652146e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,20.5000,6.379944e-02,8.833390e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,21.5000,6.305664e-02,8.990735e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,22.5000,6.203024e-02,9.125838e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,23.5000,6.112280e-02,9.254368e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,24.5000,6.368017e-02,9.337813e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,25.5000,6.639053e-02,9.401819e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,26.5000,7.237805e-02,9.441765e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,27.5000,7.923040e-02,9.437430e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,28.5000,8.987234e-02,9.400431e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,29.5000,1.037351e-01,9.351881e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,30.5000,1.249656e-01,9.277794e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,31.5000,1.434991e-01,9.150522e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,32.5000,1.670226e-01,8.749190e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2.5000,33.5000,1.914226e-01,8.181134e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,14.5000,1.374263e-01,7.359349e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,15.5000,1.269433e-01,7.670017e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,16.5000,1.155435e-01,7.965033e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,17.5000,1.046667e-01,8.279942e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,18.5000,9.599573e-02,8.536120e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,19.5000,8.756619e-02,8.752120e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,20.5000,8.140928e-02,8.925901e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,21.5000,7.626693e-02,9.089151e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,22.5000,7.289433e-02,9.196601e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,23.5000,6.884408e-02,9.279063e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,24.5000,6.845736e-02,9.311993e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,25.5000,7.039615e-02,9.334312e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,26.5000,7.290176e-02,9.344438e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,27.5000,7.711406e-02,9.311236e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,28.5000,8.237709e-02,9.250275e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,29.5000,9.391175e-02,9.126160e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,30.5000,1.050896e-01,8.915096e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,31.5000,1.183007e-01,8.677089e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,32.5000,1.283050e-01,8.430177e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,3.5000,33.5000,1.407834e-01,8.008180e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,14.5000,1.630783e-01,7.618615e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,15.5000,1.579838e-01,7.938043e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,16.5000,1.450700e-01,8.232781e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,17.5000,1.289323e-01,8.481367e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,18.5000,1.176590e-01,8.720903e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,19.5000,1.068495e-01,8.928106e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,20.5000,9.773046e-02,9.087573e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,21.5000,8.736213e-02,9.202564e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,22.5000,7.914689e-02,9.272380e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,23.5000,7.323707e-02,9.350933e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,24.5000,7.161075e-02,9.371976e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,25.5000,6.945783e-02,9.334854e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,26.5000,6.816029e-02,9.308666e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,27.5000,7.029285e-02,9.238598e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,28.5000,7.321235e-02,9.180637e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,29.5000,7.757075e-02,8.988360e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,30.5000,8.281075e-02,8.785675e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,31.5000,8.946219e-02,8.550520e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,32.5000,9.658485e-02,8.271477e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,4.5000,33.5000,1.010382e-01,7.978222e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,14.5000,1.951597e-01,7.919886e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,15.5000,1.927748e-01,8.230141e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,16.5000,1.738548e-01,8.568345e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,17.5000,1.546048e-01,8.788602e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,18.5000,1.385077e-01,9.012509e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,19.5000,1.208348e-01,9.167814e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,20.5000,1.095428e-01,9.308962e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,21.5000,9.845822e-02,9.344019e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,22.5000,8.851823e-02,9.412189e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,23.5000,7.990645e-02,9.462528e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,24.5000,6.859465e-02,9.444655e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,25.5000,6.352571e-02,9.397084e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,26.5000,6.073091e-02,9.342962e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,27.5000,6.073280e-02,9.222662e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,28.5000,6.154419e-02,9.098355e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,29.5000,5.874062e-02,8.936497e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,30.5000,6.023803e-02,8.721285e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,31.5000,6.215867e-02,8.469354e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,32.5000,6.574553e-02,8.186659e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,5.5000,33.5000,6.629980e-02,7.887250e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,14.5000,2.346443e-01,8.287655e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,15.5000,2.252990e-01,8.637129e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,16.5000,2.037794e-01,8.940416e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,17.5000,1.762868e-01,9.178582e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,18.5000,1.519244e-01,9.317292e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,19.5000,1.328028e-01,9.448679e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,20.5000,1.194987e-01,9.531887e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,21.5000,1.083482e-01,9.550467e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,22.5000,9.412800e-02,9.596688e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,23.5000,7.830730e-02,9.698114e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,24.5000,5.966621e-02,9.620319e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,25.5000,5.524654e-02,9.549824e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,26.5000,4.875025e-02,9.425241e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,27.5000,4.545064e-02,9.281271e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,28.5000,4.348688e-02,9.145494e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,29.5000,3.934616e-02,8.951108e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,30.5000,3.583623e-02,8.712004e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,31.5000,3.660674e-02,8.467301e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,32.5000,3.521898e-02,8.166494e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,6.5000,33.5000,3.691967e-02,7.870848e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,14.5000,2.740783e-01,8.778208e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,15.5000,2.612459e-01,9.134664e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,16.5000,2.312366e-01,9.382196e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,17.5000,2.022503e-01,9.597017e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,18.5000,1.711813e-01,9.815768e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,19.5000,1.423360e-01,9.900133e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,20.5000,1.222750e-01,9.897357e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,21.5000,1.060164e-01,9.840768e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,22.5000,9.185882e-02,9.854805e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,23.5000,7.584698e-02,9.886752e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,24.5000,5.664462e-02,9.801812e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,25.5000,4.558953e-02,9.710996e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,26.5000,3.717277e-02,9.564406e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,27.5000,3.191655e-02,9.402773e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,28.5000,2.520622e-02,9.229385e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,29.5000,1.888427e-02,9.025457e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,30.5000,1.412611e-02,8.807923e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,31.5000,1.041988e-02,8.520136e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,32.5000,6.652601e-03,8.228325e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,7.5000,33.5000,7.550171e-03,7.925082e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,14.5000,3.142539e-01,9.360402e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,15.5000,2.909529e-01,9.739836e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,16.5000,2.568561e-01,1.004223e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,17.5000,2.121370e-01,1.024744e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,18.5000,1.794323e-01,1.037692e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,19.5000,1.460767e-01,1.041650e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,20.5000,1.263585e-01,1.040597e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,21.5000,1.090909e-01,1.034052e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,22.5000,8.789061e-02,1.024059e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,23.5000,6.706834e-02,1.012286e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,24.5000,4.733326e-02,1.004291e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,25.5000,3.170072e-02,9.897576e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,26.5000,2.323004e-02,9.743723e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,27.5000,1.314071e-02,9.568922e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,28.5000,6.609791e-03,9.394566e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,29.5000,6.893651e-03,9.146210e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,30.5000,1.135700e-02,8.903855e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,31.5000,1.975623e-02,8.618513e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,32.5000,2.959759e-02,8.329897e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,8.5000,33.5000,3.311970e-02,7.930982e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,14.5000,3.551241e-01,1.018679e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,15.5000,3.210233e-01,1.051990e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,16.5000,2.764426e-01,1.076936e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,17.5000,2.238597e-01,1.094261e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,18.5000,1.815942e-01,1.102011e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,19.5000,1.447823e-01,1.104751e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,20.5000,1.118601e-01,1.085831e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,21.5000,9.442015e-02,1.068587e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,22.5000,7.326152e-02,1.058110e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,23.5000,5.224295e-02,1.042732e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,24.5000,3.310744e-02,1.030183e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,25.5000,1.783744e-02,1.014347e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,26.5000,7.792527e-03,9.968183e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,27.5000,8.235934e-03,9.787891e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,28.5000,2.234624e-02,9.598675e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,29.5000,3.031080e-02,9.368919e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,30.5000,4.057651e-02,9.067206e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,31.5000,5.150462e-02,8.754133e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,32.5000,6.301835e-02,8.408556e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,9.5000,33.5000,7.349864e-02,7.962161e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,14.5000,4.059755e-01,1.122568e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,15.5000,3.604837e-01,1.163351e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,16.5000,2.876760e-01,1.188180e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,17.5000,2.312749e-01,1.173418e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,18.5000,1.756657e-01,1.179409e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,19.5000,1.325193e-01,1.163389e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,20.5000,9.481635e-02,1.142810e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,21.5000,6.918116e-02,1.123433e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,22.5000,5.377255e-02,1.096291e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,23.5000,3.453610e-02,1.077221e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,24.5000,1.665258e-02,1.057378e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,25.5000,5.569095e-03,1.039204e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,26.5000,1.130755e-02,1.021193e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,27.5000,3.011325e-02,9.986386e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,28.5000,4.457488e-02,9.814744e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,29.5000,6.043042e-02,9.595969e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,30.5000,7.181940e-02,9.259243e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,31.5000,8.320860e-02,8.922537e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,32.5000,1.015048e-01,8.519842e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,10.5000,33.5000,1.206999e-01,8.086113e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,14.5000,4.925105e-01,1.290938e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,15.5000,3.860545e-01,1.332089e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,16.5000,2.833608e-01,1.320702e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,17.5000,2.078351e-01,1.285103e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,18.5000,1.540575e-01,1.254510e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,19.5000,1.062745e-01,1.223397e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,20.5000,6.893343e-02,1.197613e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,21.5000,4.567166e-02,1.161577e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,22.5000,3.073019e-02,1.137427e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,23.5000,1.491168e-02,1.108226e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,24.5000,5.652188e-03,1.085738e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,25.5000,1.698000e-02,1.067316e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,26.5000,3.188631e-02,1.045351e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,27.5000,4.526396e-02,1.026201e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,28.5000,6.154010e-02,1.010956e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,29.5000,8.379068e-02,9.930601e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,30.5000,1.071782e-01,9.686746e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,31.5000,1.265500e-01,9.350140e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,32.5000,1.472601e-01,8.912753e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,11.5000,33.5000,1.810066e-01,8.273682e-01
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,14.5000,5.757209e-01,1.573517e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,15.5000,3.786419e-01,1.588480e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,16.5000,2.268881e-01,1.518461e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,17.5000,1.605324e-01,1.415489e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,18.5000,1.008152e-01,1.347390e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,19.5000,6.355796e-02,1.292859e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,20.5000,4.000163e-02,1.243586e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,21.5000,1.912444e-02,1.193717e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,12.5000,22.5000,3.791972e-03,1.163945e+00
