case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,lam_type,perp_enable,current_a,bn_mean_t,bx_h_mean_t,by_h_mean_t,l_h,z_ohm,p_tot_w,p_core_w,p_side_w,p_thin31_w
C0597,LT2_ON,4.000000,10000,0.400000,0.018000,2,1,2.103913e+02,4.011116e-01,1.455681e-02,3.952347e-01,7.452779e-06,4.682723e-01,7.566372e+00,3.173834e-01,1.587085e-01,0.000000e+00
C0598,LT2_ON,4.000000,10000,0.800000,0.018000,2,1,4.207826e+02,8.022231e-01,2.911363e-02,7.904695e-01,7.452779e-06,4.682723e-01,3.026549e+01,1.269534e+00,6.348339e-01,0.000000e+00
C0599,LT2_ON,4.000000,10000,1.000000,0.018000,2,1,5.259783e+02,1.002779e+00,3.639204e-02,9.880868e-01,7.452779e-06,4.682723e-01,4.728982e+01,1.983646e+00,9.919280e-01,0.000000e+00
C0600,LT2_ON,4.000000,10000,1.300000,0.018000,2,1,6.837718e+02,1.303613e+00,4.730965e-02,1.284513e+00,7.452779e-06,4.682723e-01,7.991980e+01,3.352362e+00,1.676358e+00,0.000000e+00
C0601,LT2_ON,2.000000,30000,0.100000,0.018000,2,1,3.053065e+01,1.001348e-01,4.118803e-03,9.900787e-02,1.283955e-05,2.420199e+00,4.850598e-01,1.807985e-01,9.040063e-02,0.000000e+00
C0602,LT2_ON,2.000000,30000,0.200000,0.018000,2,1,6.106131e+01,2.002696e-01,8.237607e-03,1.980157e-01,1.283955e-05,2.420199e+00,1.940239e+00,7.231939e-01,3.616025e-01,0.000000e+00
C0603,LT2_ON,2.000000,30000,0.400000,0.018000,2,1,1.221226e+02,4.005393e-01,1.647521e-02,3.960315e-01,1.283955e-05,2.420199e+00,7.760956e+00,2.892776e+00,1.446410e+00,0.000000e+00
C0604,LT2_ON,2.000000,30000,0.800000,0.018000,2,1,2.442452e+02,8.010786e-01,3.295043e-02,7.920630e-01,1.283955e-05,2.420199e+00,3.104382e+01,1.157110e+01,5.785640e+00,0.000000e+00
C0605,LT2_ON,2.000000,30000,1.000000,0.018000,2,1,3.053065e+02,1.001348e+00,4.118803e-02,9.900787e-01,1.283955e-05,2.420199e+00,4.850598e+01,1.807985e+01,9.040063e+00,0.000000e+00
C0606,LT2_ON,2.000000,30000,1.300000,0.018000,2,1,3.968985e+02,1.301753e+00,5.354444e-02,1.287102e+00,1.283955e-05,2.420199e+00,8.197510e+01,3.055494e+01,1.527771e+01,0.000000e+00
C0607,LT2_ON,2.500000,30000,0.100000,0.018000,2,1,3.657428e+01,1.001692e-01,4.075545e-03,9.870501e-02,1.071791e-05,2.020279e+00,6.213183e-01,1.800015e-01,8.999335e-02,0.000000e+00
C0608,LT2_ON,2.500000,30000,0.200000,0.018000,2,1,7.314857e+01,2.003385e-01,8.151089e-03,1.974100e-01,1.071791e-05,2.020279e+00,2.485273e+00,7.200062e-01,3.599734e-01,0.000000e+00
C0609,LT2_ON,2.500000,30000,0.400000,0.018000,2,1,1.462971e+02,4.006769e-01,1.630218e-02,3.948200e-01,1.071791e-05,2.020279e+00,9.941093e+00,2.880025e+00,1.439894e+00,0.000000e+00
C0610,LT2_ON,2.500000,30000,0.800000,0.018000,2,1,2.925943e+02,8.013539e-01,3.260436e-02,7.896400e-01,1.071791e-05,2.020279e+00,3.976437e+01,1.152010e+01,5.759575e+00,0.000000e+00
C0611,LT2_ON,2.500000,30000,1.000000,0.018000,2,1,3.657428e+02,1.001692e+00,4.075545e-02,9.870501e-01,1.071791e-05,2.020279e+00,6.213183e+01,1.800015e+01,8.999335e+00,0.000000e+00
C0612,LT2_ON,2.500000,30000,1.300000,0.018000,2,1,4.754657e+02,1.302200e+00,5.298208e-02,1.283165e+00,1.071791e-05,2.020279e+00,1.050028e+02,3.042026e+01,1.520888e+01,0.000000e+00
C0613,LT2_ON,3.000000,30000,0.100000,0.018000,2,1,4.222421e+01,1.002017e-01,3.802690e-03,9.857114e-02,9.283774e-06,1.749950e+00,7.696580e-01,1.793756e-01,8.967106e-02,0.000000e+00
C0614,LT2_ON,3.000000,30000,0.200000,0.018000,2,1,8.444841e+01,2.004034e-01,7.605380e-03,1.971423e-01,9.283774e-06,1.749950e+00,3.078632e+00,7.175025e-01,3.586842e-01,0.000000e+00
C0615,LT2_ON,3.000000,30000,0.400000,0.018000,2,1,1.688968e+02,4.008068e-01,1.521076e-02,3.942846e-01,9.283774e-06,1.749950e+00,1.231453e+01,2.870010e+00,1.434737e+00,0.000000e+00
C0616,LT2_ON,3.000000,30000,0.800000,0.018000,2,1,3.377937e+02,8.016136e-01,3.042152e-02,7.885691e-01,9.283774e-06,1.749950e+00,4.925812e+01,1.148004e+01,5.738948e+00,0.000000e+00
C0617,LT2_ON,3.000000,30000,1.000000,0.018000,2,1,4.222421e+02,1.002017e+00,3.802690e-02,9.857114e-01,9.283774e-06,1.749950e+00,7.696580e+01,1.793756e+01,8.967106e+00,0.000000e+00
C0618,LT2_ON,3.000000,30000,1.300000,0.018000,2,1,5.489147e+02,1.302622e+00,4.943497e-02,1.281425e+00,9.283774e-06,1.749950e+00,1.300722e+02,3.031448e+01,1.515441e+01,0.000000e+00
C0619,LT2_ON,4.000000,30000,0.100000,0.018000,2,1,5.259797e+01,1.002779e-01,3.707327e-03,9.879584e-02,7.452759e-06,1.404812e+00,1.092740e+00,1.783768e-01,8.919779e-02,0.000000e+00
C0620,LT2_ON,4.000000,30000,0.200000,0.018000,2,1,1.051959e+02,2.005558e-01,7.414654e-03,1.975917e-01,7.452759e-06,1.404812e+00,4.370960e+00,7.135073e-01,3.567912e-01,0.000000e+00
C0621,LT2_ON,4.000000,30000,0.400000,0.018000,2,1,2.103919e+02,4.011116e-01,1.482931e-02,3.951834e-01,7.452759e-06,1.404812e+00,1.748384e+01,2.854029e+00,1.427165e+00,0.000000e+00
C0622,LT2_ON,4.000000,30000,0.800000,0.018000,2,1,4.207838e+02,8.022232e-01,2.965862e-02,7.903667e-01,7.452759e-06,1.404812e+00,6.993536e+01,1.141612e+01,5.708659e+00,0.000000e+00
C0623,LT2_ON,4.000000,30000,1.000000,0.018000,2,1,5.259797e+02,1.002779e+00,3.707327e-02,9.879584e-01,7.452759e-06,1.404812e+00,1.092740e+02,1.783768e+01,8.919779e+00,0.000000e+00
C0624,LT2_ON,4.000000,30000,1.300000,0.018000,2,1,6.837736e+02,1.303613e+00,4.819525e-02,1.284346e+00,7.452759e-06,1.404812e+00,1.846730e+02,3.014568e+01,1.507443e+01,0.000000e+00
C0625,LT2_ON,2.000000,100000,0.100000,0.018000,2,1,3.053221e+01,1.001348e-01,4.663765e-03,9.889740e-02,1.283890e-05,8.066920e+00,4.018809e+00,1.988723e+00,9.943784e-01,0.000000e+00
C0626,LT2_ON,2.000000,100000,0.200000,0.018000,2,1,6.106442e+01,2.002697e-01,9.327530e-03,1.977948e-01,1.283890e-05,8.066920e+00,1.607524e+01,7.954894e+00,3.977514e+00,0.000000e+00
C0627,LT2_ON,2.000000,100000,0.400000,0.018000,2,1,1.221288e+02,4.005394e-01,1.865506e-02,3.955896e-01,1.283890e-05,8.066920e+00,6.430095e+01,3.181958e+01,1.591005e+01,0.000000e+00
C0628,LT2_ON,2.000000,100000,0.800000,0.018000,2,1,2.442577e+02,8.010788e-01,3.731012e-02,7.911792e-01,1.283890e-05,8.066920e+00,2.572038e+02,1.272783e+02,6.364022e+01,0.000000e+00
C0629,LT2_ON,2.000000,100000,1.000000,0.018000,2,1,3.053221e+02,1.001348e+00,4.663765e-02,9.889740e-01,1.283890e-05,8.066920e+00,4.018809e+02,1.988723e+02,9.943784e+01,0.000000e+00
C0630,LT2_ON,2.000000,100000,1.300000,0.018000,2,1,3.969187e+02,1.301753e+00,6.062894e-02,1.285666e+00,1.283890e-05,8.066920e+00,6.791787e+02,3.360943e+02,1.680500e+02,0.000000e+00
C0631,LT2_ON,2.500000,100000,0.100000,0.018000,2,1,3.657585e+01,1.001693e-01,4.621203e-03,9.856210e-02,1.071746e-05,6.733976e+00,4.945932e+00,1.980059e+00,9.899428e-01,0.000000e+00
C0632,LT2_ON,2.500000,100000,0.200000,0.018000,2,1,7.315169e+01,2.003385e-01,9.242405e-03,1.971242e-01,1.071746e-05,6.733976e+00,1.978373e+01,7.920235e+00,3.959771e+00,0.000000e+00
C0633,LT2_ON,2.500000,100000,0.400000,0.018000,2,1,1.463034e+02,4.006770e-01,1.848481e-02,3.942484e-01,1.071746e-05,6.733976e+00,7.913492e+01,3.168094e+01,1.583908e+01,0.000000e+00
C0634,LT2_ON,2.500000,100000,0.800000,0.018000,2,1,2.926068e+02,8.013540e-01,3.696962e-02,7.884968e-01,1.071746e-05,6.733976e+00,3.165397e+02,1.267238e+02,6.335634e+01,0.000000e+00
C0635,LT2_ON,2.500000,100000,1.000000,0.018000,2,1,3.657585e+02,1.001693e+00,4.621203e-02,9.856210e-01,1.071746e-05,6.733976e+00,4.945932e+02,1.980059e+02,9.899428e+01,0.000000e+00
C0636,LT2_ON,2.500000,100000,1.300000,0.018000,2,1,4.754860e+02,1.302200e+00,6.007563e-02,1.281307e+00,1.071746e-05,6.733976e+00,8.358626e+02,3.346299e+02,1.673003e+02,0.000000e+00
C0637,LT2_ON,3.000000,100000,0.100000,0.018000,2,1,4.222578e+01,1.002017e-01,4.362792e-03,9.841812e-02,9.283429e-06,5.832951e+00,5.949926e+00,1.973280e+00,9.864451e-01,0.000000e+00
C0638,LT2_ON,3.000000,100000,0.200000,0.018000,2,1,8.445155e+01,2.004034e-01,8.725584e-03,1.968362e-01,9.283429e-06,5.832951e+00,2.379971e+01,7.893120e+00,3.945780e+00,0.000000e+00
C0639,LT2_ON,3.000000,100000,0.400000,0.018000,2,1,1.689031e+02,4.008069e-01,1.745117e-02,3.936725e-01,9.283429e-06,5.832951e+00,9.519882e+01,3.157248e+01,1.578312e+01,0.000000e+00
C0640,LT2_ON,3.000000,100000,0.800000,0.018000,2,1,3.378062e+02,8.016137e-01,3.490234e-02,7.873450e-01,9.283429e-06,5.832951e+00,3.807953e+02,1.262899e+02,6.313249e+01,0.000000e+00
C0641,LT2_ON,3.000000,100000,1.000000,0.018000,2,1,4.222578e+02,1.002017e+00,4.362792e-02,9.841812e-01,9.283429e-06,5.832951e+00,5.949926e+02,1.973280e+02,9.864451e+01,0.000000e+00
C0642,LT2_ON,3.000000,100000,1.300000,0.018000,2,1,5.489351e+02,1.302622e+00,5.671630e-02,1.279436e+00,9.283429e-06,5.832951e+00,1.005538e+03,3.334843e+02,1.667092e+02,0.000000e+00
C0643,LT2_ON,4.000000,100000,0.100000,0.018000,2,1,5.259956e+01,1.002779e-01,4.315838e-03,9.864865e-02,7.452534e-06,4.682566e+00,8.116365e+00,1.962482e+00,9.813366e-01,0.000000e+00
C0644,LT2_ON,4.000000,100000,0.200000,0.018000,2,1,1.051991e+02,2.005558e-01,8.631676e-03,1.972973e-01,7.452534e-06,4.682566e+00,3.246546e+01,7.849927e+00,3.925346e+00,0.000000e+00
C0645,LT2_ON,4.000000,100000,0.400000,0.018000,2,1,2.103982e+02,4.011117e-01,1.726335e-02,3.945946e-01,7.452534e-06,4.682566e+00,1.298618e+02,3.139971e+01,1.570139e+01,0.000000e+00
C0646,LT2_ON,4.000000,100000,0.800000,0.018000,2,1,4.207965e+02,8.022233e-01,3.452670e-02,7.891892e-01,7.452534e-06,4.682566e+00,5.194474e+02,1.255988e+02,6.280554e+01,0.000000e+00
C0647,LT2_ON,4.000000,100000,1.000000,0.018000,2,1,5.259956e+02,1.002779e+00,4.315838e-02,9.864865e-01,7.452534e-06,4.682566e+00,8.116365e+02,1.962482e+02,9.813366e+01,0.000000e+00
C0648,LT2_ON,4.000000,100000,1.300000,0.018000,2,1,6.837942e+02,1.303613e+00,5.610589e-02,1.282432e+00,7.452534e-06,4.682566e+00,1.371666e+03,3.316594e+02,1.658459e+02,0.000000e+00
C0649,LT2_ON,2.000000,200000,0.100000,0.018000,2,1,3.053696e+01,1.001349e-01,5.587009e-03,9.856990e-02,1.283690e-05,1.613133e+01,1.538304e+01,7.689605e+00,3.844877e+00,0.000000e+00
C0650,LT2_ON,2.000000,200000,0.200000,0.018000,2,1,6.107393e+01,2.002698e-01,1.117402e-02,1.971398e-01,1.283690e-05,1.613133e+01,6.153215e+01,3.075842e+01,1.537951e+01,0.000000e+00
C0651,LT2_ON,2.000000,200000,0.400000,0.018000,2,1,1.221479e+02,4.005396e-01,2.234804e-02,3.942796e-01,1.283690e-05,1.613133e+01,2.461286e+02,1.230337e+02,6.151804e+01,0.000000e+00
C0652,LT2_ON,2.000000,200000,0.800000,0.018000,2,1,2.442957e+02,8.010793e-01,4.469607e-02,7.885592e-01,1.283690e-05,1.613133e+01,9.845144e+02,4.921347e+02,2.460722e+02,0.000000e+00
C0653,LT2_ON,2.000000,200000,1.000000,0.018000,2,1,3.053696e+02,1.001349e+00,5.587009e-02,9.856990e-01,1.283690e-05,1.613133e+01,1.538304e+03,7.689605e+02,3.844877e+02,0.000000e+00
C0654,LT2_ON,2.000000,200000,1.300000,0.018000,2,1,3.969805e+02,1.301754e+00,7.263112e-02,1.281409e+00,1.283690e-05,1.613133e+01,2.599733e+03,1.299543e+03,6.497843e+02,0.000000e+00
C0655,LT2_ON,2.500000,200000,0.100000,0.018000,2,1,3.658062e+01,1.001693e-01,5.540909e-03,9.814829e-02,1.071606e-05,1.346619e+01,1.890697e+01,7.656939e+00,3.828091e+00,0.000000e+00
C0656,LT2_ON,2.500000,200000,0.200000,0.018000,2,1,7.316125e+01,2.003386e-01,1.108182e-02,1.962966e-01,1.071606e-05,1.346619e+01,7.562787e+01,3.062776e+01,1.531236e+01,0.000000e+00
C0657,LT2_ON,2.500000,200000,0.400000,0.018000,2,1,1.463225e+02,4.006773e-01,2.216364e-02,3.925932e-01,1.071606e-05,1.346619e+01,3.025115e+02,1.225110e+02,6.124945e+01,0.000000e+00
C0658,LT2_ON,2.500000,200000,0.800000,0.018000,2,1,2.926450e+02,8.013545e-01,4.432728e-02,7.851863e-01,1.071606e-05,1.346619e+01,1.210046e+03,4.900441e+02,2.449978e+02,0.000000e+00
C0659,LT2_ON,2.500000,200000,1.000000,0.018000,2,1,3.658062e+02,1.001693e+00,5.540909e-02,9.814829e-01,1.071606e-05,1.346619e+01,1.890697e+03,7.656939e+02,3.828091e+02,0.000000e+00
C0660,LT2_ON,2.500000,200000,1.300000,0.018000,2,1,4.755481e+02,1.302201e+00,7.203182e-02,1.275928e+00,1.071606e-05,1.346619e+01,3.195278e+03,1.294023e+03,6.469474e+02,0.000000e+00
C0661,LT2_ON,3.000000,200000,0.100000,0.018000,2,1,4.223058e+01,1.002018e-01,5.301718e-03,9.796637e-02,9.282373e-06,1.166458e+01,2.272047e+01,7.631625e+00,3.814978e+00,0.000000e+00
C0662,LT2_ON,3.000000,200000,0.200000,0.018000,2,1,8.446116e+01,2.004036e-01,1.060344e-02,1.959327e-01,9.282373e-06,1.166458e+01,9.088187e+01,3.052650e+01,1.525991e+01,0.000000e+00
C0663,LT2_ON,3.000000,200000,0.400000,0.018000,2,1,1.689223e+02,4.008071e-01,2.120687e-02,3.918655e-01,9.282373e-06,1.166458e+01,3.635275e+02,1.221060e+02,6.103964e+01,0.000000e+00
C0664,LT2_ON,3.000000,200000,0.800000,0.018000,2,1,3.378446e+02,8.016142e-01,4.241374e-02,7.837310e-01,9.282373e-06,1.166458e+01,1.454110e+03,4.884240e+02,2.441586e+02,0.000000e+00
C0665,LT2_ON,3.000000,200000,1.000000,0.018000,2,1,4.223058e+02,1.002018e+00,5.301718e-02,9.796637e-01,9.282373e-06,1.166458e+01,2.272047e+03,7.631625e+02,3.814978e+02,0.000000e+00
C0666,LT2_ON,3.000000,200000,1.300000,0.018000,2,1,5.489975e+02,1.302623e+00,6.892233e-02,1.273563e+00,9.282373e-06,1.166458e+01,3.839759e+03,1.289745e+03,6.447312e+02,0.000000e+00
C0667,LT2_ON,4.000000,200000,0.100000,0.018000,2,1,5.260440e+01,1.002780e-01,5.309375e-03,9.820949e-02,7.451848e-06,9.364269e+00,3.093935e+01,7.591443e+00,3.796023e+00,0.000000e+00
C0668,LT2_ON,4.000000,200000,0.200000,0.018000,2,1,1.052088e+02,2.005559e-01,1.061875e-02,1.964190e-01,7.451848e-06,9.364269e+00,1.237574e+02,3.036577e+01,1.518409e+01,0.000000e+00
C0669,LT2_ON,4.000000,200000,0.400000,0.018000,2,1,2.104176e+02,4.011119e-01,2.123750e-02,3.928380e-01,7.451848e-06,9.364269e+00,4.950297e+02,1.214631e+02,6.073637e+01,0.000000e+00
C0670,LT2_ON,4.000000,200000,0.800000,0.018000,2,1,4.208352e+02,8.022238e-01,4.247500e-02,7.856759e-01,7.451848e-06,9.364269e+00,1.980119e+03,4.858524e+02,2.429455e+02,0.000000e+00
C0671,LT2_ON,4.000000,200000,1.000000,0.018000,2,1,5.260440e+02,1.002780e+00,5.309375e-02,9.820949e-01,7.451848e-06,9.364269e+00,3.093935e+03,7.591443e+02,3.796023e+02,0.000000e+00
C0672,LT2_ON,4.000000,200000,1.300000,0.018000,2,1,6.838572e+02,1.303614e+00,6.902187e-02,1.276723e+00,7.451848e-06,9.364269e+00,5.228751e+03,1.282954e+03,6.415279e+02,0.000000e+00
C0673,LT2_ON,2.000000,10000,0.100000,0.023000,2,1,3.053054e+01,1.001348e-01,4.071622e-03,9.901553e-02,1.283960e-05,8.067362e-01,1.838515e-01,3.282174e-02,1.641112e-02,0.000000e+00
C0674,LT2_ON,2.000000,10000,0.200000,0.023000,2,1,6.106109e+01,2.002696e-01,8.143245e-03,1.980311e-01,1.283960e-05,8.067362e-01,7.354061e-01,1.312870e-01,6.564448e-02,0.000000e+00
C0675,LT2_ON,2.000000,10000,0.400000,0.023000,2,1,1.221222e+02,4.005393e-01,1.628649e-02,3.960621e-01,1.283960e-05,8.067362e-01,2.941624e+00,5.251478e-01,2.625779e-01,0.000000e+00
C0676,LT2_ON,2.000000,10000,0.800000,0.023000,2,1,2.442444e+02,8.010786e-01,3.257298e-02,7.921242e-01,1.283960e-05,8.067362e-01,1.176650e+01,2.100591e+00,1.050312e+00,0.000000e+00
C0677,LT2_ON,2.000000,10000,1.000000,0.023000,2,1,3.053054e+02,1.001348e+00,4.071622e-02,9.901553e-01,1.283960e-05,8.067362e-01,1.838515e+01,3.282174e+00,1.641112e+00,0.000000e+00
C0678,LT2_ON,2.000000,10000,1.300000,0.023000,2,1,3.968971e+02,1.301753e+00,5.293109e-02,1.287202e+00,1.283960e-05,8.067362e-01,3.107091e+01,5.546874e+00,2.773479e+00,0.000000e+00
C0679,LT2_ON,2.500000,10000,0.100000,0.023000,2,1,3.657417e+01,1.001692e-01,4.028182e-03,9.871502e-02,1.071795e-05,6.734287e-01,2.505210e-01,3.267693e-02,1.633713e-02,0.000000e+00
C0680,LT2_ON,2.500000,10000,0.200000,0.023000,2,1,7.314835e+01,2.003385e-01,8.056363e-03,1.974300e-01,1.071795e-05,6.734287e-01,1.002084e+00,1.307077e-01,6.534850e-02,0.000000e+00
C0681,LT2_ON,2.500000,10000,0.400000,0.023000,2,1,1.462967e+02,4.006769e-01,1.611273e-02,3.948601e-01,1.071795e-05,6.734287e-01,4.008336e+00,5.228309e-01,2.613940e-01,0.000000e+00
C0682,LT2_ON,2.500000,10000,0.800000,0.023000,2,1,2.925934e+02,8.013539e-01,3.222545e-02,7.897201e-01,1.071795e-05,6.734287e-01,1.603335e+01,2.091324e+00,1.045576e+00,0.000000e+00
C0683,LT2_ON,2.500000,10000,1.000000,0.023000,2,1,3.657417e+02,1.001692e+00,4.028182e-02,9.871502e-01,1.071795e-05,6.734287e-01,2.505210e+01,3.267693e+00,1.633713e+00,0.000000e+00
C0684,LT2_ON,2.500000,10000,1.300000,0.023000,2,1,4.754643e+02,1.302200e+00,5.236636e-02,1.283295e+00,1.071795e-05,6.734287e-01,4.233805e+01,5.522402e+00,2.760974e+00,0.000000e+00
C0685,LT2_ON,3.000000,10000,0.100000,0.023000,2,1,4.222409e+01,1.002017e-01,3.753935e-03,9.858174e-02,9.283799e-06,5.833186e-01,3.235726e-01,3.256317e-02,1.627856e-02,0.000000e+00
C0686,LT2_ON,3.000000,10000,0.200000,0.023000,2,1,8.444819e+01,2.004034e-01,7.507871e-03,1.971635e-01,9.283799e-06,5.833186e-01,1.294290e+00,1.302527e-01,6.511422e-02,0.000000e+00
C0687,LT2_ON,3.000000,10000,0.400000,0.023000,2,1,1.688964e+02,4.008068e-01,1.501574e-02,3.943270e-01,9.283799e-06,5.833186e-01,5.177161e+00,5.210107e-01,2.604569e-01,0.000000e+00
C0688,LT2_ON,3.000000,10000,0.800000,0.023000,2,1,3.377928e+02,8.016135e-01,3.003148e-02,7.886539e-01,9.283799e-06,5.833186e-01,2.070864e+01,2.084043e+00,1.041828e+00,0.000000e+00
C0689,LT2_ON,3.000000,10000,1.000000,0.023000,2,1,4.222409e+02,1.002017e+00,3.753935e-02,9.858174e-01,9.283799e-06,5.833186e-01,3.235726e+01,3.256317e+00,1.627856e+00,0.000000e+00
C0690,LT2_ON,3.000000,10000,1.300000,0.023000,2,1,5.489132e+02,1.302622e+00,4.880116e-02,1.281563e+00,9.283799e-06,5.833186e-01,5.468377e+01,5.503175e+00,2.751076e+00,0.000000e+00
C0691,LT2_ON,4.000000,10000,0.100000,0.023000,2,1,5.259786e+01,1.002779e-01,3.653641e-03,9.880601e-02,7.452775e-06,4.682720e-01,4.844586e-01,3.238160e-02,1.619251e-02,0.000000e+00
C0692,LT2_ON,4.000000,10000,0.200000,0.023000,2,1,1.051957e+02,2.005558e-01,7.307282e-03,1.976120e-01,7.452775e-06,4.682720e-01,1.937834e+00,1.295264e-01,6.477005e-02,0.000000e+00
C0693,LT2_ON,4.000000,10000,0.400000,0.023000,2,1,2.103914e+02,4.011116e-01,1.461456e-02,3.952241e-01,7.452775e-06,4.682720e-01,7.751337e+00,5.181056e-01,2.590802e-01,0.000000e+00
C0694,LT2_ON,4.000000,10000,0.800000,0.023000,2,1,4.207829e+02,8.022231e-01,2.922913e-02,7.904481e-01,7.452775e-06,4.682720e-01,3.100535e+01,2.072423e+00,1.036321e+00,0.000000e+00
C0695,LT2_ON,4.000000,10000,1.000000,0.023000,2,1,5.259786e+02,1.002779e+00,3.653641e-02,9.880601e-01,7.452775e-06,4.682720e-01,4.844586e+01,3.238160e+00,1.619251e+00,0.000000e+00
C0696,LT2_ON,4.000000,10000,1.300000,0.023000,2,1,6.837722e+02,1.303613e+00,4.749733e-02,1.284478e+00,7.452775e-06,4.682720e-01,8.187350e+01,5.472491e+00,2.736535e+00,0.000000e+00
C0697,LT2_ON,2.000000,30000,0.100000,0.023000,2,1,3.053091e+01,1.001348e-01,4.224763e-03,9.898969e-02,1.283944e-05,2.420179e+00,5.881515e-01,2.947098e-01,1.473572e-01,0.000000e+00
C0698,LT2_ON,2.000000,30000,0.200000,0.023000,2,1,6.106183e+01,2.002697e-01,8.449525e-03,1.979794e-01,1.283944e-05,2.420179e+00,2.352606e+00,1.178839e+00,5.894289e-01,0.000000e+00
C0699,LT2_ON,2.000000,30000,0.400000,0.023000,2,1,1.221237e+02,4.005393e-01,1.689905e-02,3.959588e-01,1.283944e-05,2.420179e+00,9.410424e+00,4.715357e+00,2.357715e+00,0.000000e+00
C0700,LT2_ON,2.000000,30000,0.800000,0.023000,2,1,2.442473e+02,8.010786e-01,3.379810e-02,7.919175e-01,1.283944e-05,2.420179e+00,3.764170e+01,1.886143e+01,9.430862e+00,0.000000e+00
C0701,LT2_ON,2.000000,30000,1.000000,0.023000,2,1,3.053091e+02,1.001348e+00,4.224763e-02,9.898969e-01,1.283944e-05,2.420179e+00,5.881515e+01,2.947098e+01,1.473572e+01,0.000000e+00
C0702,LT2_ON,2.000000,30000,1.300000,0.023000,2,1,3.969019e+02,1.301753e+00,5.492191e-02,1.286866e+00,1.283944e-05,2.420179e+00,9.939761e+01,4.980596e+01,2.490337e+01,0.000000e+00
C0703,LT2_ON,2.500000,30000,0.100000,0.023000,2,1,3.657455e+01,1.001692e-01,4.181837e-03,9.868129e-02,1.071784e-05,2.020265e+00,7.244774e-01,2.934135e-01,1.466945e-01,0.000000e+00
C0704,LT2_ON,2.500000,30000,0.200000,0.023000,2,1,7.314909e+01,2.003385e-01,8.363674e-03,1.973626e-01,1.071784e-05,2.020265e+00,2.897910e+00,1.173654e+00,5.867781e-01,0.000000e+00
C0705,LT2_ON,2.500000,30000,0.400000,0.023000,2,1,1.462982e+02,4.006770e-01,1.672735e-02,3.947252e-01,1.071784e-05,2.020265e+00,1.159164e+01,4.694616e+00,2.347113e+00,0.000000e+00
C0706,LT2_ON,2.500000,30000,0.800000,0.023000,2,1,2.925964e+02,8.013539e-01,3.345470e-02,7.894504e-01,1.071784e-05,2.020265e+00,4.636656e+01,1.877846e+01,9.388450e+00,0.000000e+00
C0707,LT2_ON,2.500000,30000,1.000000,0.023000,2,1,3.657455e+02,1.001692e+00,4.181837e-02,9.868129e-01,1.071784e-05,2.020265e+00,7.244774e+01,2.934135e+01,1.466945e+01,0.000000e+00
C0708,LT2_ON,2.500000,30000,1.300000,0.023000,2,1,4.754691e+02,1.302200e+00,5.436388e-02,1.282857e+00,1.071784e-05,2.020265e+00,1.224367e+02,4.958688e+01,2.479138e+01,0.000000e+00
C0709,LT2_ON,3.000000,30000,0.100000,0.023000,2,1,4.222447e+01,1.002017e-01,3.912015e-03,9.854595e-02,9.283716e-06,1.749940e+00,8.729095e-01,2.923961e-01,1.461704e-01,0.000000e+00
C0710,LT2_ON,3.000000,30000,0.200000,0.023000,2,1,8.444894e+01,2.004034e-01,7.824031e-03,1.970919e-01,9.283716e-06,1.749940e+00,3.491638e+00,1.169584e+00,5.846818e-01,0.000000e+00
C0711,LT2_ON,3.000000,30000,0.400000,0.023000,2,1,1.688979e+02,4.008068e-01,1.564806e-02,3.941838e-01,9.283716e-06,1.749940e+00,1.396655e+01,4.678337e+00,2.338727e+00,0.000000e+00
C0712,LT2_ON,3.000000,30000,0.800000,0.023000,2,1,3.377958e+02,8.016136e-01,3.129612e-02,7.883676e-01,9.283716e-06,1.749940e+00,5.586621e+01,1.871335e+01,9.354908e+00,0.000000e+00
C0713,LT2_ON,3.000000,30000,1.000000,0.023000,2,1,4.222447e+02,1.002017e+00,3.912015e-02,9.854595e-01,9.283716e-06,1.749940e+00,8.729095e+01,2.923961e+01,1.461704e+01,0.000000e+00
C0714,LT2_ON,3.000000,30000,1.300000,0.023000,2,1,5.489181e+02,1.302622e+00,5.085620e-02,1.281097e+00,9.283716e-06,1.749940e+00,1.475217e+02,4.941494e+01,2.470281e+01,0.000000e+00
C0715,LT2_ON,4.000000,30000,0.100000,0.023000,2,1,5.259824e+01,1.002779e-01,3.827253e-03,9.877167e-02,7.452721e-06,1.404805e+00,1.196197e+00,2.907731e-01,1.454016e-01,0.000000e+00
C0716,LT2_ON,4.000000,30000,0.200000,0.023000,2,1,1.051965e+02,2.005558e-01,7.654506e-03,1.975433e-01,7.452721e-06,1.404805e+00,4.784787e+00,1.163092e+00,5.816065e-01,0.000000e+00
C0717,LT2_ON,4.000000,30000,0.400000,0.023000,2,1,2.103930e+02,4.011116e-01,1.530901e-02,3.950867e-01,7.452721e-06,1.404805e+00,1.913915e+01,4.652369e+00,2.326426e+00,0.000000e+00
C0718,LT2_ON,4.000000,30000,0.800000,0.023000,2,1,4.207859e+02,8.022232e-01,3.061802e-02,7.901733e-01,7.452721e-06,1.404805e+00,7.655660e+01,1.860948e+01,9.305705e+00,0.000000e+00
